ipc4,isic_rev4_4,probability_weight
"B61B","2910",.0652059
"B61B","3020",.3245636
"B61B","3319",.0278225
"B61B","4921",.3495373
"B61B","4923",.052947
"B61C","3020",.9076471
"B61C","3315",.0923529
"B61D","3020",.9974957
"B61D","4911",.0025043
"B61F","3020",1
"B61G","3020",1
"B61H","3020",1
"B61J","2816",.0286405
"B61J","3020",.9713596
"B61K","3020",1
"B61L","3020",.9780064
"B61L","3315",.0219936
"B62B","1512",.0266903
"B62B","2910",.1010366
"B62B","3092",.0892357
"B62B","3099",.7830374
"B62C","1512",.9611127
"B62C","2920",.0388874
"B62D","2812",.0354377
"B62D","2814",.0749912
"B62D","2821",.0914988
"B62D","2910",.2172833
"B62D","2920",.4972092
"B62D","2930",.0835798
"B62H","3091",.2309313
"B62H","3092",.7690687
"B62J","3091",.4740832
"B62J","3092",.5259169
"B62K","2593",.0639082
"B62K","3091",.1255118
"B62K","3092",.81058
"B62L","3091",.1371362
"B62L","3092",.8628638
"B62M","2814",.088098
"B62M","3091",.0327577
"B62M","3092",.8791443
"B63B","3011",.1711437
"B63B","3012",.8007601
"B63B","3600",.0280961
"B63C","3011",.1818244
"B63C","3012",.5476475
"B63C","3230",.1461829
"B63C","3600",.1243453
"B63G","2520",.3278862
"B63G","3011",.1107163
"B63G","3012",.2892837
"B63G","3030",.0729102
"B63G","3600",.1473327
"B63G","5012",.051871
"B63H","2814",.0238845
"B63H","3011",.0272247
"B63H","3012",.9488909
"B63J","3011",.0811098
"B63J","3012",.6256915
"B63J","3315",.0556643
"B63J","3530",.045447
"B63J","3600",.1691231
"B63J","5011",.0229644
"B64B","3030",1
"B64C","3030",1
"B64D","3030",1
"B64F","3030",.9684368
"B64F","3315",.0315632
"B64G","3030",.8861398
"B64G","5120",.1138602
"B65B","1701",.1225945
"B65B","2029",.0227103
"B65B","2220",.1306489
"B65B","2816",.282885
"B65B","2819",.1687385
"B65B","2825",.0885578
"B65B","2829",.183865
"B65C","1701",.1925631
"B65C","1709",.0301036
"B65C","1811",.0237647
"B65C","2029",.5030252
"B65C","2816",.1346226
"B65C","2829",.1159208
"B65D","1102",.2174656
"B65D","1103",.0384873
"B65D","1623",.0256187
"B65D","1701",.1912126
"B65D","1709",.0526556
"B65D","2029",.0596357
"B65D","2220",.4070688
"B65D","5229",.0078558
"B65F","2220",.1774996
"B65F","2812",.0276235
"B65F","3811",.7653225
"B65F","3830",.0295544
"B65G","2816",.9998268
"B65G","5224",.0001732
"B65H","1701",.7583442
"B65H","1709",.1339453
"B65H","2816",.0409974
"B65H","2829",.0667131
"B66B","2395",.0307829
"B66B","2410",.0947294
"B66B","2651",.086905
"B66B","2814",.0661015
"B66B","2816",.482899
"B66B","3319",.0701594
"B66B","4329",.1684227
"B66C","2410",.0509555
"B66C","2816",.9490445
"B66D","2410",.0517019
"B66D","2814",.1572747
"B66D","2816",.7910234
"B66F","2410",.0400106
"B66F","2593",.5392354
"B66F","2811",.0545163
"B66F","2812",.2358251
"B66F","2814",.0584423
"B66F","2816",.0719703
"B67B","1102",.4721598
"B67B","1103",.3608174
"B67B","2100",.0311495
"B67B","2220",.0461002
"B67B","2593",.0897731
"B67C","1102",.1304253
"B67C","1103",.4383479
"B67C","2100",.0410791
"B67C","2220",.0614556
"B67C","2811",.0578392
"B67C","2813",.0231363
"B67C","2816",.0486693
"B67C","2825",.1274842
"B67C","2829",.0464685
"B67C","3600",.0250945
"B67D","1072",.0304574
"B67D","1102",.0448614
"B67D","1103",.7167939
"B67D","1104",.0527135
"B67D","1920",.0658473
"B67D","2811",.021462
"B67D","2813",.025739
"B67D","3600",.0421255
"B68B","0142",.0232364
"B68B","1512",.9767636
"B68C","1391",.0935097
"B68C","1392",.7136014
"B68C","1410",.0539448
"B68C","1512",.1389442
"B68F","1391",.0635049
"B68F","1392",.1759034
"B68F","1410",.0628639
"B68F","1512",.0766588
"B68F","1520",.128767
"B68F","2029",.1410653
"B68F","2593",.0934465
"B68F","2910",.1697578
"B68F","2930",.033974
"B68F","3211",.0271755
"B68F","3250",.0268829
"B68G","0126",.0022295
"B68G","1391",.2929609
"B68G","1392",.0364461
"B68G","2029",.0280842
"B68G","3100",.6402792
"B81B","2011",.0574628
"B81B","2013",.0558397
"B81B","2029",.0620597
"B81B","2310",.2823533
"B81B","2393",.0250073
"B81B","2591",.185298
"B81B","2592",.0261165
"B81B","2610",.0358587
"B81B","2640",.0784852
"B81B","2670",.0274812
"B81B","4312",.1640375
"B81C","2011",.0768826
"B81C","2013",.0689537
"B81C","2029",.0606653
"B81C","2310",.2999258
"B81C","2591",.2497262
"B81C","2592",.1263038
"B81C","4312",.1175426
"B82B","2011",.2967406
"B82B","2012",.0630141
"B82B","2013",.1905319
"B82B","2591",.1893191
"B82B","2592",.1153635
"B82B","2660",.0319991
"B82B","2815",.0237486
"B82B","3600",.0892831
"B82Y","2011",.2564746
"B82Y","2012",.1972175
"B82Y","2013",.1603853
"B82Y","2591",.0797347
"B82Y","2592",.036956
"B82Y","2720",.0456606
"B82Y","2815",.0404413
"B82Y","3600",.1831302
"C01B","1910",.0275036
"C01B","2011",.2493091
"C01B","2012",.2966163
"C01B","2591",.02345
"C01B","2815",.1325186
"C01B","3520",.0295677
"C01B","3530",.0902225
"C01B","3600",.1508122
"C01C","2012",1
"C01D","1104",.7755909
"C01D","2011",.1024157
"C01D","2012",.0628451
"C01D","3600",.0591483
"C01F","0123",.0429634
"C01F","0164",.0770153
"C01F","1030",.0721347
"C01F","1071",.0318164
"C01F","1104",.1627465
"C01F","2011",.2085533
"C01F","2012",.2164048
"C01F","2815",.0217721
"C01F","3530",.0270365
"C01F","3600",.1395571
"C01G","2011",.2909604
"C01G","2012",.378022
"C01G","2591",.072871
"C01G","2720",.0272192
"C01G","2815",.0674186
"C01G","3600",.1635089
"C02F","2011",.0315713
"C02F","2012",.0295619
"C02F","3600",.7787913
"C02F","3700",.1600755
"C03B","2310",.896349
"C03B","2815",.0801079
"C03B","2829",.0235431
"C03C","2310",.9780337
"C03C","2393",.0219664
"C04B","2392",.0640009
"C04B","2393",.3470097
"C04B","2394",.4737992
"C04B","2395",.0915329
"C04B","2420",.0236573
"C05B","0891",.041607
"C05B","2012",.9583929
"C05C","2012",1
"C05D","2012",1
"C05F","2012",.9594681
"C05F","3600",.0405319
"C05G","2012",1
"C06B","2011",.0258536
"C06B","2029",.9741464
"C06C","2029",1
"C06D","2011",.2124097
"C06D","2012",.0456898
"C06D","2013",.0566707
"C06D","2029",.2997565
"C06D","2819",.3854733
"C06F","1623",.3293436
"C06F","1629",.0450215
"C06F","1701",.0342049
"C06F","1920",.4134025
"C06F","2023",.0390886
"C06F","2029",.1096383
"C06F","8412",.0293006
"C07B","1920",.0382068
"C07B","2011",.7855562
"C07B","2012",.0712788
"C07B","2013",.0695917
"C07B","3600",.0353664
"C07C","1920",.0922033
"C07C","2011",.6031717
"C07C","2012",.0971772
"C07C","2013",.0977312
"C07C","2100",.0364067
"C07C","3600",.0733099
"C07D","2011",.221911
"C07D","2012",.0264046
"C07D","2021",.0353412
"C07D","2100",.7057685
"C07D","8720",.0105747
"C07F","2011",.6733115
"C07F","2012",.1452654
"C07F","2013",.0910686
"C07F","2100",.0580479
"C07F","3600",.0323065
"C07G","0125",.0072117
"C07G","0127",.0263879
"C07G","0230",.0522576
"C07G","0810",.0240755
"C07G","0891",.2510192
"C07G","0893",.1081061
"C07G","1062",.0269158
"C07G","1072",.0340454
"C07G","2011",.16867
"C07G","2100",.2225646
"C07G","3600",.0787461
"C07H","1062",.097087
"C07H","1072",.4194303
"C07H","2011",.0949225
"C07H","2012",.0387119
"C07H","2100",.3498482
"C07J","0230",.0740124
"C07J","0610",.0800104
"C07J","2011",.1861152
"C07J","2100",.628467
"C07J","3600",.031395
"C07K","1079",.029372
"C07K","2011",.032699
"C07K","2100",.937929
"C08B","1061",.0226725
"C08B","1062",.7877714
"C08B","2011",.0592867
"C08B","2013",.0896759
"C08B","3600",.0405934
"C08C","0129",.0667556
"C08C","2011",.1322784
"C08C","2013",.686345
"C08C","2211",.0617928
"C08C","2219",.0528282
"C08F","2011",.0410287
"C08F","2013",.9589713
"C08G","0230",.0247979
"C08G","2011",.1303269
"C08G","2013",.8448753
"C08H","0230",.0344541
"C08H","1062",.1012778
"C08H","1072",.0433795
"C08H","1104",.0347836
"C08H","2011",.4019901
"C08H","2012",.036191
"C08H","2013",.2011811
"C08H","3530",.0243038
"C08H","3600",.122439
"C08J","2011",.0547199
"C08J","2013",.9188946
"C08J","3600",.0263854
"C08K","0230",.0264524
"C08K","2011",.0859063
"C08K","2013",.829502
"C08K","2211",.0265316
"C08K","2310",.0316076
"C08L","2011",.0297419
"C08L","2013",.9484602
"C08L","2399",.0217979
"C09B","1030",.0368994
"C09B","1313",.1604188
"C09B","1391",.0347307
"C09B","1410",.0255371
"C09B","1511",.2183916
"C09B","1701",.0386323
"C09B","2011",.2851076
"C09B","2013",.1712351
"C09B","2030",.0290475
"C09C","1701",.055547
"C09C","2011",.2000462
"C09C","2012",.0916474
"C09C","2013",.1925328
"C09C","2022",.0633197
"C09C","2392",.1558266
"C09C","2592",.1845051
"C09C","2815",.056575
"C09D","2011",.0536004
"C09D","2013",.4258781
"C09D","2022",.4763785
"C09D","2592",.044143
"C09F","1040",.1056239
"C09F","1701",.0235331
"C09F","2011",.1517426
"C09F","2013",.0273151
"C09F","2022",.3820556
"C09F","2023",.0730146
"C09F","2029",.0314011
"C09F","2512",.0241425
"C09F","3530",.1811715
"C09G","1511",.1925718
"C09G","2011",.3158691
"C09G","2012",.0310939
"C09G","2013",.3493643
"C09G","2023",.0493828
"C09G","9524",.0617182
"C09H","1010",.0320073
"C09H","1020",.0348602
"C09H","1030",.0493883
"C09H","1050",.0237318
"C09H","2011",.1800731
"C09H","2029",.5176591
"C09H","3530",.1622802
"C09J","1312",.000105
"C09J","2013",.2191375
"C09J","2029",.7807575
"C09K","2011",.3316026
"C09K","2012",.0723299
"C09K","2013",.4064173
"C09K","2392",.1157641
"C09K","2394",.0738861
"C10B","1910",1
"C10C","0899",.0735319
"C10C","1910",.033417
"C10C","2399",.8930511
"C10F","0510",.0484161
"C10F","0520",.7905484
"C10F","0892",.0301776
"C10F","3530",.0888063
"C10F","3600",.0420516
"C10G","0610",.0367928
"C10G","1910",.2106052
"C10G","1920",.7216405
"C10G","3530",.0309615
"C10H","2011",.0446338
"C10H","2813",.0275464
"C10H","2819",.037907
"C10H","3314",.0374619
"C10H","3600",.8524509
"C10J","0510",.055368
"C10J","1910",.1183119
"C10J","2815",.5800155
"C10J","2819",.0284593
"C10J","3520",.044956
"C10J","3530",.1093686
"C10J","3600",.0635207
"C10K","0510",.0749577
"C10K","1910",.6660564
"C10K","2012",.0276229
"C10K","2815",.0552856
"C10K","3520",.0370831
"C10K","3530",.0330607
"C10K","3600",.0540408
"C10K","4930",.0518928
"C10L","0510",.0273979
"C10L","1910",.0506386
"C10L","1920",.7437159
"C10L","2011",.0358498
"C10L","3520",.1169643
"C10L","3600",.0254335
"C10M","1920",.1173662
"C10M","2011",.3009676
"C10M","2012",.1052692
"C10M","2013",.1926813
"C10M","2023",.2442468
"C10M","3600",.039469
"C10N","1920",.0928279
"C10N","2011",.3155637
"C10N","2012",.1200073
"C10N","2013",.190141
"C10N","2023",.25267
"C10N","3600",.02879
"C11B","0115",.0393072
"C11B","0164",.12219
"C11B","0610",.0542989
"C11B","1030",.0228807
"C11B","1040",.5566742
"C11B","2023",.149202
"C11B","3530",.055447
"C11C","1040",.5828971
"C11C","1920",.0914949
"C11C","2011",.0302845
"C11C","3290",.2953236
"C11D","2023",1
"C12C","1079",.0538042
"C12C","1103",.9461958
"C12F","1072",.0477095
"C12F","1079",.0980017
"C12F","1102",.2895669
"C12F","1103",.5335959
"C12F","3600",.031126
"C12G","0112",.0213128
"C12G","1030",.0317579
"C12G","1072",.0653294
"C12G","1079",.046651
"C12G","1101",.0280076
"C12G","1102",.8069412
"C12H","1102",.8127257
"C12H","1103",.1872743
"C12J","0112",.0497349
"C12J","1030",.0293886
"C12J","1079",.9208764
"C12L","1102",1
"C12M","0161",.0273596
"C12M","0164",.0321583
"C12M","1062",.0258226
"C12M","1079",.0449193
"C12M","2011",.1031976
"C12M","2100",.0312104
"C12M","2219",.033257
"C12M","2220",.126057
"C12M","2651",.0389111
"C12M","2813",.044416
"C12M","2819",.0457396
"C12M","3530",.1088477
"C12M","3600",.3381039
"C12N","0164",.1030425
"C12N","1030",.0308641
"C12N","1061",.1245948
"C12N","1062",.1195549
"C12N","1072",.0482158
"C12N","1079",.2632787
"C12N","2011",.0240713
"C12N","2021",.0221591
"C12N","2100",.2642189
"C12P","0114",.0324486
"C12P","0122",.0168221
"C12P","1030",.058747
"C12P","1061",.023143
"C12P","1062",.2388601
"C12P","1072",.3902372
"C12P","1079",.1158407
"C12P","2011",.0473265
"C12P","2100",.0765749
"C12Q","0164",.0230125
"C12Q","1010",.0454228
"C12Q","1030",.0393288
"C12Q","1061",.0505329
"C12Q","1062",.2577934
"C12Q","1079",.0918303
"C12Q","2011",.0984129
"C12Q","2012",.0735504
"C12Q","2100",.320116
"C12R","0112",.0228283
"C12R","0114",.0345566
"C12R","0164",.0704606
"C12R","1030",.0346145
"C12R","1061",.0545797
"C12R","1062",.1082318
"C12R","1072",.0561531
"C12R","1079",.450223
"C12R","1102",.1257595
"C12R","2100",.042593
"C12S","0116",.1629763
"C12S","1030",.025301
"C12S","1062",.0964372
"C12S","1072",.0258797
"C12S","1079",.0384483
"C12S","1701",.3395113
"C12S","2011",.1259198
"C12S","2023",.0285866
"C12S","3600",.1206931
"C12S","3821",.0362467
"C13B","0114",.0482712
"C13B","1072",.9517288
"C13C","1072",.8749571
"C13C","2011",.0894279
"C13C","3530",.035615
"C13D","1030",.0656443
"C13D","1072",.9112543
"C13D","1701",.0231015
"C13F","0123",.0219464
"C13F","1072",.9780536
"C13G","1072",.0602947
"C13G","1102",.8727427
"C13G","2011",.0246505
"C13G","2819",.0202235
"C13G","3530",.0220886
"C13K","0114",.0354905
"C13K","1062",.6042036
"C13K","1072",.3603059
"C14B","1410",.0722517
"C14B","1420",.823397
"C14B","1511",.0793963
"C14B","2816",.024955
"C14C","1420",.0591257
"C14C","1511",.9191857
"C14C","2011",.0216887
"C21B","2410",.3725445
"C21B","2815",.6274555
"C21C","2410",.4591881
"C21C","2431",.0750687
"C21C","2815",.1639045
"C21C","2823",.3018387
"C21D","2410",.6475176
"C21D","2431",.044647
"C21D","2815",.3078355
"C22B","0729",.2775815
"C22B","2410",.0946771
"C22B","2420",.4668196
"C22B","2815",.1609218
"C22C","2410",.6810696
"C22C","2420",.1147499
"C22C","2431",.1798412
"C22C","2432",.0243394
"C22F","2410",.0253786
"C22F","2420",.50711
"C22F","2432",.2364605
"C22F","2591",.0260071
"C22F","2815",.2050439
"C23C","2011",.0822678
"C23C","2012",.0247694
"C23C","2393",.0282191
"C23C","2410",.134641
"C23C","2420",.3568271
"C23C","2591",.0404457
"C23C","2592",.3114924
"C23C","2815",.0213375
"C23D","2022",.8409573
"C23D","2310",.0304695
"C23D","2393",.0347932
"C23D","2410",.0386713
"C23D","2420",.0215477
"C23D","2592",.0335611
"C23F","2011",.1636835
"C23F","2012",.0748648
"C23F","2013",.0258205
"C23F","2410",.1760297
"C23F","2420",.4598632
"C23F","2591",.0354734
"C23F","2592",.0642647
"C23G","2011",.1694033
"C23G","2012",.0970103
"C23G","2023",.0502688
"C23G","2410",.5533186
"C23G","2420",.129999
"C25B","2011",.2280256
"C25B","2013",.0279526
"C25B","2420",.576118
"C25B","2591",.0489984
"C25B","2592",.0925128
"C25B","2790",.0263926
"C25C","2410",.1033254
"C25C","2420",.8702536
"C25C","2591",.0264211
"C25D","2011",.0299289
"C25D","2410",.0736638
"C25D","2420",.5061414
"C25D","2591",.026154
"C25D","2592",.364112
"C25F","1812",.0967556
"C25F","2011",.0935965
"C25F","2012",.0703967
"C25F","2410",.3324159
"C25F","2420",.3116247
"C25F","2591",.0336182
"C25F","2592",.0615925
"C30B","2011",.0552937
"C30B","2420",.0274488
"C30B","2815",.7323043
"C30B","3211",.1849532
"C40B","2011",.7628074
"C40B","2013",.0544751
"C40B","2620",.0559504
"C40B","4390",.1267672
"D01B","1311",.1751154
"D01B","1391",.4573537
"D01B","2593",.1147844
"D01B","2814",.1107568
"D01B","2816",.0618829
"D01B","3290",.0801067
"D01C","1313",.1804745
"D01C","1391",.398286
"D01C","1410",.0273459
"D01C","2011",.3544383
"D01C","2012",.0394553
"D01D","1311",.0620346
"D01D","1313",.0254491
"D01D","1391",.3065692
"D01D","1393",.0231292
"D01D","2011",.0753586
"D01D","2013",.1220602
"D01D","2030",.2782286
"D01D","2826",.1071705
"D01F","1311",.0803269
"D01F","1313",.0498339
"D01F","1391",.3312746
"D01F","1393",.0234843
"D01F","2011",.0947894
"D01F","2013",.2215107
"D01F","2030",.1987803
"D01G","1311",.3514082
"D01G","1391",.6208593
"D01G","2816",.0277325
"D01H","1311",.273642
"D01H","1391",.1071164
"D01H","2826",.6192416
"D02G","1311",.8387356
"D02G","1391",.1049283
"D02G","2030",.0563361
"D02H","1311",.0570261
"D02H","1391",.7668885
"D02H","2814",.0470338
"D02H","2826",.1290516
"D02J","1311",.5093461
"D02J","1391",.0809333
"D02J","2030",.4097206
"D03C","1391",.1918589
"D03C","1512",.5544909
"D03C","2593",.0366404
"D03C","2814",.0220436
"D03C","2826",.1949662
"D03D","1311",.0268108
"D03D","1391",.9099334
"D03D","2826",.0632557
"D03J","1391",.5999619
"D03J","1512",.0937783
"D03J","2826",.3062598
"D04B","1391",.3474908
"D04B","1430",.2754453
"D04B","2826",.3770639
"D04C","1311",.0262325
"D04C","1391",.2577949
"D04C","1394",.0631507
"D04C","1399",.1184823
"D04C","2814",.0592034
"D04C","2826",.4751361
"D04D","1391",.5269431
"D04D","1399",.451573
"D04D","1511",.0214838
"D04G","1393",1
"D04H","1313",.0214934
"D04H","1391",.9319387
"D04H","1399",.0465679
"D05B","1391",.7360517
"D05B","1430",.0378393
"D05B","2593",.1058154
"D05B","2814",.0904596
"D05B","3290",.029834
"D05C","1391",.3245277
"D05C","1393",.5943787
"D05C","1399",.0283758
"D05C","2593",.0527178
"D06B","1313",.5477651
"D06B","1391",.4021008
"D06B","1394",.0501341
"D06C","1313",.1853231
"D06C","1391",.7894093
"D06C","1393",.0252675
"D06F","2023",.0869295
"D06F","2513",.039968
"D06F","2750",.8731025
"D06G","1391",.1950401
"D06G","1392",.0579294
"D06G","1393",.6166224
"D06G","1430",.0372394
"D06G","3290",.0931686
"D06H","1391",.8973413
"D06H","1399",.0397108
"D06H","2593",.062948
"D06J","1313",.3902393
"D06J","1391",.565026
"D06J","1392",.0447346
"D06L","1313",.4339252
"D06L","1391",.4071188
"D06L","2011",.0289271
"D06L","2023",.1300289
"D06M","1313",.0879763
"D06M","1391",.7235723
"D06M","2011",.0296881
"D06M","2013",.0518792
"D06M","2030",.1068841
"D06N","1313",.0222713
"D06N","1391",.2920736
"D06N","1393",.1448179
"D06N","1410",.4887915
"D06N","2013",.0520457
"D06P","1313",.7152302
"D06P","1391",.1919274
"D06P","1511",.0928424
"D06Q","1313",.0926494
"D06Q","1391",.6966517
"D06Q","1399",.157317
"D06Q","1410",.0256937
"D06Q","2029",.0276882
"D07B","1311",.0728228
"D07B","1394",.2401599
"D07B","2030",.4449307
"D07B","2211",.0756871
"D07B","2220",.0298606
"D07B","2814",.0311111
"D07B","3319",.1054277
"D21B","1610",.0967523
"D21B","1701",.9032477
"D21C","1074",.0236748
"D21C","1701",.935281
"D21C","2011",.0410442
"D21D","1701",1
"D21F","1701",.7408507
"D21F","1709",.0225098
"D21F","2829",.2366396
"D21G","1701",.8067744
"D21G","1709",.0208536
"D21G","2829",.172372
"D21H","1701",.9097304
"D21H","1709",.0902696
"D21J","1701",.9669308
"D21J","2829",.0330692
"E01B","2395",.0530981
"E01B","2410",.0328626
"E01B","3020",.9140392
"E01C","2395",.1677727
"E01C","2399",.8322273
"E01D","2395",.4914891
"E01D","2410",.223058
"E01D","3020",.0233313
"E01D","4210",.2621216
"E01F","2310",.0234133
"E01F","2395",.4709276
"E01F","2410",.1924339
"E01F","2910",.0238779
"E01F","3020",.0584664
"E01F","4210",.2308808
"E01H","2812",.0703325
"E01H","2814",.0380945
"E01H","2821",.0312331
"E01H","3290",.2923118
"E01H","3600",.0473126
"E01H","3811",.0495246
"E01H","8129",.4711909
"E02B","2395",.41745
"E02B","3011",.0386692
"E02B","3600",.5153282
"E02B","4290",.0285526
"E02C","2395",.1306781
"E02C","3011",.1175237
"E02C","3012",.1455062
"E02C","3315",.2671008
"E02C","3600",.2473715
"E02C","5011",.0918198
"E02D","2394",.0495825
"E02D","2395",.8285791
"E02D","2824",.0209291
"E02D","3600",.031554
"E02D","4312",.0693554
"E02F","2395",.061856
"E02F","2812",.2511764
"E02F","2821",.0406876
"E02F","2824",.3713616
"E02F","4312",.2749184
"E03B","3312",.0214121
"E03B","3600",.9785879
"E03C","3600",.946491
"E03C","3700",.053509
"E03D","3600",1
"E03F","2395",.1968543
"E03F","3600",.6525095
"E03F","3700",.0999041
"E03F","4312",.0429134
"E03F","5520",.0078187
"E04B","2394",.0282361
"E04B","2395",.7634307
"E04B","2410",.1591755
"E04B","4100",.0491578
"E04C","2394",.0431707
"E04C","2395",.8097401
"E04C","2410",.1470892
"E04D","2029",.0360827
"E04D","2310",.0342796
"E04D","2392",.0433142
"E04D","2394",.0585354
"E04D","2395",.3590461
"E04D","2399",.2368439
"E04D","2410",.0623313
"E04D","3600",.1477325
"E04D","4100",.0218343
"E04F","1621",.0563381
"E04F","1629",.0560333
"E04F","2022",.0633657
"E04F","2029",.0782848
"E04F","2394",.1593683
"E04F","2395",.4935208
"E04F","2410",.0445454
"E04F","4100",.0248265
"E04F","8412",.0237171
"E04G","2395",.4560681
"E04G","2410",.076868
"E04G","4390",.4670639
"E04H","2395",.2879441
"E04H","2410",.2096725
"E04H","3230",.3662919
"E04H","3600",.0439385
"E04H","4100",.0378072
"E04H","5510",.0543459
"E05B","2410",.0656204
"E05B","2593",.1957755
"E05B","2610",.0352338
"E05B","2630",.0348195
"E05B","2790",.0737297
"E05B","2814",.1216877
"E05B","2826",.0252241
"E05B","2910",.0784561
"E05B","2920",.0299762
"E05B","2930",.1493876
"E05B","3092",.0784652
"E05B","3290",.0749021
"E05B","5590",.0034632
"E05B","5630",.033259
"E05C","2310",.0309824
"E05C","2410",.0973887
"E05C","2593",.0538527
"E05C","2790",.0654391
"E05C","2814",.1000674
"E05C","2826",.0472372
"E05C","2910",.0496849
"E05C","2920",.0297086
"E05C","2930",.1010635
"E05C","3290",.1086117
"E05C","4330",.2382175
"E05C","5510",.0777463
"E05D","2310",.1073327
"E05D","2410",.040814
"E05D","2750",.0312901
"E05D","2814",.1468438
"E05D","2826",.0460085
"E05D","2910",.0570996
"E05D","2920",.0480139
"E05D","2930",.1203342
"E05D","4330",.3646763
"E05D","5510",.0375868
"E05F","2310",.0875636
"E05F","2710",.0349385
"E05F","2790",.3731887
"E05F","2811",.0660926
"E05F","2814",.2681844
"E05F","2910",.0666915
"E05F","2930",.0579943
"E05F","4330",.0453464
"E05G","2395",.0888333
"E05G","2410",.2570638
"E05G","2431",.0399561
"E05G","2432",.0332018
"E05G","2630",.0696521
"E05G","3211",.0295733
"E05G","5510",.2291842
"E05G","5630",.0770061
"E05G","8010",.1755293
"E06B","1629",.2206765
"E06B","2029",.021821
"E06B","2219",.0262212
"E06B","2220",.1256735
"E06B","2310",.3507554
"E06B","2395",.0218498
"E06B","2410",.0503769
"E06B","2511",.0425124
"E06B","4330",.1401134
"E06C","2022",.1260596
"E06C","2395",.1528333
"E06C","2410",.2441586
"E06C","2814",.0527685
"E06C","2816",.0344303
"E06C","3290",.0331164
"E06C","3319",.0382169
"E06C","4390",.2833124
"E06C","5510",.0351041
"E21B","0910",.6080482
"E21B","2394",.045027
"E21B","2395",.0427215
"E21B","2410",.0358803
"E21B","2811",.085823
"E21B","2812",.0488989
"E21B","3211",.0259164
"E21B","3520",.0336014
"E21B","3600",.0740834
"E21C","2816",.0308072
"E21C","2824",.9287422
"E21C","4312",.0404505
"E21D","2395",.4370669
"E21D","2410",.1102728
"E21D","2824",.0718657
"E21D","4210",.1449189
"E21D","4312",.2358757
"E21F","0510",.040606
"E21F","2395",.1324003
"E21F","2410",.1262803
"E21F","2812",.035425
"E21F","2816",.1467352
"E21F","2824",.0423284
"E21F","3600",.3166097
"E21F","4312",.0457359
"E21F","4930",.1138792
"F01B","2811",.9026703
"F01B","2812",.024341
"F01B","2814",.0729886
"F01C","2811",.7741486
"F01C","2812",.0524136
"F01C","2813",.0238543
"F01C","2814",.1495835
"F01D","2811",.8646342
"F01D","3530",.1353658
"F01K","2513",.1789471
"F01K","2811",.218764
"F01K","3530",.5747936
"F01K","3600",.0274952
"F01L","2811",.479213
"F01L","2814",.5207869
"F01M","1920",.0421855
"F01M","2811",.4545774
"F01M","2814",.3180224
"F01M","2910",.0474455
"F01M","3091",.1377692
"F01N","1920",.02284
"F01N","2012",.1540741
"F01N","2393",.0410926
"F01N","2651",.1023683
"F01N","2811",.2604286
"F01N","2823",.0535793
"F01N","2910",.1450089
"F01N","2920",.0271126
"F01N","2930",.0912618
"F01N","3091",.0773903
"F01N","3600",.0248438
"F01P","2811",.1905425
"F01P","2814",.0581941
"F01P","2819",.0293716
"F01P","2910",.0917299
"F01P","2920",.0267741
"F01P","2930",.0918977
"F01P","3091",.0418622
"F01P","3311",.0480719
"F01P","3600",.4215561
"F02B","1920",.0329935
"F02B","2811",.8429346
"F02B","2814",.1240719
"F02C","2811",.8736206
"F02C","3030",.0843176
"F02C","3530",.0420618
"F02D","1920",.0445647
"F02D","2651",.3297743
"F02D","2811",.517863
"F02D","2813",.0214236
"F02D","2814",.0623819
"F02D","2910",.0239925
"F02F","1920",.0365506
"F02F","2431",.0299791
"F02F","2811",.7608641
"F02F","2814",.04387
"F02F","2819",.071002
"F02F","3091",.0577342
"F02G","2513",.031186
"F02G","2811",.7877136
"F02G","2819",.0418894
"F02G","3530",.106542
"F02G","3600",.032669
"F02K","2811",.2912487
"F02K","2819",.0401856
"F02K","3030",.6449572
"F02K","7490",.0236084
"F02M","1920",.1605771
"F02M","2811",.530771
"F02M","2813",.2364821
"F02M","2910",.0277161
"F02M","3520",.0444538
"F02N","1920",.0296701
"F02N","2610",.0355704
"F02N","2710",.0286553
"F02N","2720",.0526048
"F02N","2811",.0605437
"F02N","2814",.6912072
"F02N","2910",.0716715
"F02N","3091",.030077
"F02P","1920",.1847178
"F02P","2610",.0250257
"F02P","2651",.0568382
"F02P","2710",.0299813
"F02P","2811",.5516911
"F02P","2814",.051664
"F02P","2910",.0495211
"F02P","3091",.0505607
"F03B","2710",.0805978
"F03B","2811",.4576918
"F03B","2812",.0491621
"F03B","2814",.0303712
"F03B","3510",.0628155
"F03B","3600",.3193616
"F03C","2811",.1736485
"F03C","2812",.7856904
"F03C","2814",.0406612
"F03D","2710",.3026615
"F03D","2811",.5341706
"F03D","2814",.0606468
"F03D","3314",.0655987
"F03D","3510",.0369225
"F03G","2710",.1151564
"F03G","2720",.0267919
"F03G","2811",.1600588
"F03G","2814",.1763692
"F03G","3510",.3161665
"F03G","3530",.1554735
"F03G","3600",.0499836
"F03H","2513",.0418791
"F03H","2610",.0401431
"F03H","3030",.8856457
"F03H","3510",.0323322
"F04B","0910",.1402464
"F04B","2811",.4442427
"F04B","2812",.0371958
"F04B","2813",.3209425
"F04B","3312",.0305487
"F04B","3600",.026824
"F04C","2710",.025103
"F04C","2811",.0677979
"F04C","2813",.557575
